         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018 13: 2: 2       14840       14840       14840       14840       16635             14840   246863400  2497681345      164603       15174           1
10/ 7/2018 13: 2: 7       15220       15230       15220       15230         977           15226.7    14876453  2512557798      165580     15174.3           2
10/ 7/2018 13: 2:17       15190       15190       15190       15190           5             15190       75950  2512633748      165585     15174.3           1
10/ 7/2018 13: 2:21       14900       14900       14900       14900         760             14900    11324000  2523957748      166345       15173           1
10/ 7/2018 13: 2:38       15210       15210       15210       15210          21             15210      319410  2524277158      166366       15173           2
10/ 7/2018 13: 2:39       15250       15250       15250       15250          20             15250      305000  2524582158      166386       15173           1
10/ 7/2018 14: 2:20       14900       14900       14900       14900        1000             14900    14900000  2539482158      167386     15171.4           1
10/ 7/2018 14: 2:23       15210       15210       15210       15210         100             15210     1521000  2541003158      167486     15171.4           1
10/ 7/2018 14: 2:40       15240       15240       15240       15240         944             15240    14386560  2555389718      168430     15171.8           1
10/ 7/2018 14: 2:42       14990       14990       14990       14990           2             14990       29980  2555419698      168432     15171.8           1
10/ 7/2018 15: 2: 2       15220       15230       15220       15230         944           15226.7    14373973  2569793671      169376     15172.1           2
10/ 7/2018 15: 2: 4       15400       15400       15400       15400        1000             15400    15400000  2585193671      170376     15173.5           1
10/ 7/2018 15: 2:10       15210       15210       15210       15210        1534             15210    23332140  2608525811      171910     15173.8           1
10/ 7/2018 15: 2:11       15230       15250       15220       15250         946             15240    14417040  2622942851      172856     15174.1           3
10/ 7/2018 15: 2:25       15200       15200       15200       15200           5             15200       76000  2623018851      172861     15174.2           1
10/ 7/2018 15: 2:38       15240       15240       15240       15240          24             15240      365760  2623384611      172885     15174.2           2
10/ 7/2018 15: 2:42       15190       15190       15190       15190          35             15190      531650  2623916261      172920     15174.2           1
10/ 7/2018 15: 2:44       15190       15190       15190       15190         197             15190     2992430  2626908691      173117     15174.2           1
10/ 7/2018 15: 2:49       14700       14700       14700       14700         350             14700     5145000  2632053691      173467     15173.2           1
10/ 7/2018 15: 2:51       15240       15240       15240       15240           1             15240       15240  2632068931      173468     15173.2           1
10/ 7/2018 15: 2:55       15230       15240       15230       15230         946           15233.3    14410733  2646479664      174414     15173.6           3
10/ 7/2018 15: 2:58       15240       15240       15240       15240          30             15240      457200  2646936864      174444     15173.6           1
10/ 7/2018 16: 2: 0       15210       15210       15210       15210        6510             15210    99017100  2745953964      180954     15174.9           1
10/ 7/2018 16: 2: 3       15220       15220       15190       15190           1             15200       15200  2745969164      180955     15174.9           3
10/ 7/2018 16: 2: 4       15100       15100       15100       15100           3             15100       45300  2746014464      180958     15174.9           1
10/ 7/2018 16: 2: 5       15220       15220       15220       15220         946             15220    14398120  2760412584      181904     15175.1           1
10/ 7/2018 16: 2: 9       15230       15230       15230       15230         100             15230     1523000  2761935584      182004     15175.1           1
10/ 7/2018 16: 2:11       15170       15170       15170       15170         197             15170     2988490  2764924074      182201     15175.1           1
10/ 7/2018 16: 2:14       15060       15060       15060       15060           3             15060       45180  2764969254      182204     15175.1           1
